reservation_id:ID(Reservation),check_in:date,check_out:date,status,total_amount:float,guest_id:ID(Guest),hotel_id:ID(Hotel)
17094,2024-05-10,2024-05-16,checked_out,1320.00,4330,78
4685,2024-10-03,2024-10-06,checked_out,240.00,6631,79
15444,2024-08-22,2024-08-27,checked_in,400.00,1444,79
17522,2024-08-13,2024-08-18,booked,400.00,6438,79
6076,2024-01-28,2024-02-01,checked_in,320.00,945,79
13188,2024-12-22,2024-12-23,checked_out,80.00,6288,79
17130,2024-10-17,2024-10-24,cancelled,560.00,3240,79
8041,2024-12-22,2024-12-24,checked_in,700.00,7545,79
13502,2024-08-06,2024-08-15,checked_out,3150.00,5081,79
5316,2024-06-04,2024-06-09,checked_out,1750.00,318,79
5402,2024-12-19,2024-12-24,checked_out,1750.00,4890,79
10498,2024-08-02,2024-08-09,checked_out,2450.00,2673,79
15525,2024-07-10,2024-07-17,checked_in,2450.00,3189,79
18929,2024-01-05,2024-01-09,checked_out,1400.00,30,79
639,2024-04-21,2024-04-25,checked_out,480.00,2371,79
2012,2024-02-19,2024-02-20,checked_out,120.00,6391,79
3476,2024-10-26,2024-10-27,checked_out,120.00,4222,79
7044,2024-03-26,2024-04-02,checked_out,840.00,822,79
15954,2024-05-01,2024-05-08,checked_out,840.00,4220,79
530,2024-11-09,2024-11-12,checked_out,240.00,2805,79
4777,2024-01-02,2024-01-04,checked_out,160.00,117,79
10800,2024-02-25,2024-02-26,cancelled,80.00,1300,79
16018,2024-10-23,2024-10-25,checked_in,160.00,5792,79
17909,2024-07-25,2024-07-29,checked_out,320.00,3474,79
18746,2024-12-23,2024-12-27,checked_out,320.00,6697,79
2156,2024-04-28,2024-05-02,checked_out,880.00,2271,79
6140,2024-10-10,2024-10-15,checked_out,1100.00,5592,79
6230,2024-06-18,2024-06-20,checked_out,440.00,7424,79
6368,2024-03-06,2024-03-09,booked,660.00,2816,79
14558,2024-07-24,2024-07-28,checked_out,880.00,1737,79
15406,2024-04-24,2024-04-27,cancelled,660.00,2001,79
16021,2024-07-20,2024-07-29,checked_out,1980.00,7732,79
18050,2024-12-28,2025-01-01,checked_out,880.00,5948,79
140,2024-12-12,2024-12-13,checked_in,80.00,4096,79
9352,2024-05-02,2024-05-08,checked_in,480.00,6996,79
16338,2024-05-01,2024-05-06,checked_out,400.00,7790,79
16723,2024-08-28,2024-08-30,checked_out,160.00,1327,79
1663,2024-12-12,2024-12-21,booked,3150.00,3753,79
8461,2024-12-20,2024-12-27,cancelled,2450.00,7121,79
1000,2024-06-25,2024-07-01,checked_in,480.00,7137,79
3214,2024-09-04,2024-09-10,checked_in,480.00,1471,79
7706,2024-01-17,2024-01-27,checked_out,800.00,2666,79
18589,2024-09-04,2024-09-05,checked_in,80.00,98,79
6450,2024-07-28,2024-08-04,checked_in,1540.00,1519,79
7855,2024-07-21,2024-07-25,checked_out,880.00,6325,79
15767,2024-08-02,2024-08-07,checked_in,1100.00,6605,79
19342,2024-08-17,2024-08-20,checked_out,660.00,2448,79
5980,2024-07-23,2024-07-29,checked_out,2100.00,6385,79
8507,2024-01-10,2024-01-18,checked_out,960.00,278,79
16201,2024-10-12,2024-10-18,checked_out,720.00,7063,79
16956,2024-06-03,2024-06-04,cancelled,120.00,1026,79
61,2024-05-21,2024-05-30,checked_in,720.00,3170,79
4390,2024-01-09,2024-01-10,booked,80.00,5636,79
5147,2024-08-09,2024-08-18,checked_out,720.00,7872,79
5576,2024-03-07,2024-03-15,booked,640.00,180,79
6712,2024-04-04,2024-04-09,checked_out,400.00,4584,79
15713,2024-02-18,2024-02-27,checked_out,720.00,1293,79
16157,2024-05-05,2024-05-14,checked_out,720.00,2254,79
460,2024-02-25,2024-03-04,checked_out,640.00,4997,79
6279,2024-11-07,2024-11-09,checked_out,160.00,7076,79
8544,2024-08-11,2024-08-16,checked_out,400.00,6442,79
17594,2024-03-14,2024-03-23,checked_out,720.00,7498,79
13532,2024-06-19,2024-06-28,checked_out,1080.00,1214,79
2167,2024-08-08,2024-08-17,checked_out,1080.00,1079,79
10824,2024-03-10,2024-03-14,checked_out,480.00,3241,79
13256,2024-04-10,2024-04-17,cancelled,840.00,2206,79
13311,2024-05-04,2024-05-11,checked_out,840.00,3711,79
15862,2024-12-18,2024-12-20,checked_in,240.00,4274,79
3850,2024-02-08,2024-02-14,checked_out,1320.00,128,79
6028,2024-03-02,2024-03-05,cancelled,660.00,5791,79
8228,2024-03-21,2024-03-30,checked_in,1980.00,4439,79
11967,2024-11-12,2024-11-22,checked_out,2200.00,5372,79
14296,2024-09-10,2024-09-19,checked_out,1980.00,1800,79
16002,2024-01-02,2024-01-12,checked_out,2200.00,5694,79
8324,2024-06-09,2024-06-13,booked,320.00,2060,79
11281,2024-04-26,2024-05-01,checked_in,400.00,5887,79
13180,2024-06-14,2024-06-18,checked_in,320.00,3519,79
13518,2024-12-26,2025-01-03,checked_out,2800.00,5716,79
14237,2024-12-04,2024-12-06,checked_in,700.00,5258,79
18796,2024-07-26,2024-08-02,checked_in,2450.00,1348,79
3863,2024-05-02,2024-05-09,cancelled,560.00,7202,79
4534,2024-05-07,2024-05-09,checked_in,160.00,7042,79
15357,2024-08-15,2024-08-24,cancelled,720.00,4400,79
17391,2024-09-08,2024-09-15,checked_out,560.00,1440,79
17769,2024-06-19,2024-06-20,checked_out,80.00,6595,79
413,2024-12-02,2024-12-10,checked_out,1760.00,7028,79
2396,2024-05-20,2024-05-28,checked_out,1760.00,3460,79
14306,2024-08-05,2024-08-13,checked_in,1760.00,5795,79
19806,2024-10-22,2024-10-27,booked,1100.00,6606,79
14143,2024-07-07,2024-07-10,booked,1050.00,3677,79
6258,2024-08-18,2024-08-19,checked_out,350.00,1574,79
6314,2024-04-11,2024-04-17,checked_out,2100.00,1383,79
6668,2024-09-22,2024-10-02,checked_out,3500.00,1663,79
18069,2024-08-11,2024-08-16,checked_in,1750.00,5603,79
19286,2024-10-13,2024-10-21,booked,2800.00,483,79
1141,2024-11-14,2024-11-22,booked,2800.00,5376,79
5761,2024-10-06,2024-10-12,checked_in,2100.00,3168,79
6055,2024-11-14,2024-11-20,checked_in,2100.00,5948,79
13318,2024-07-19,2024-07-29,booked,3500.00,5320,79
17534,2024-12-25,2025-01-03,checked_in,3150.00,1206,79
15059,2024-04-17,2024-04-25,checked_out,1760.00,6413,79
15193,2024-04-13,2024-04-17,checked_out,880.00,2313,79
2234,2024-11-08,2024-11-15,booked,2450.00,1358,79
3277,2024-11-24,2024-12-04,checked_out,3500.00,5773,79
4929,2024-09-06,2024-09-15,checked_out,3150.00,5295,79
8300,2024-11-06,2024-11-10,checked_in,1400.00,2474,79
9235,2024-09-16,2024-09-22,checked_out,2100.00,143,79
1788,2024-08-15,2024-08-19,checked_out,480.00,6446,79
13586,2024-01-04,2024-01-07,cancelled,360.00,4847,79
555,2024-11-14,2024-11-17,checked_in,660.00,6244,79
7107,2024-01-05,2024-01-12,booked,1540.00,4919,79
11943,2024-04-28,2024-05-06,checked_out,1760.00,2904,79
13365,2024-05-27,2024-06-05,checked_out,1980.00,1895,79
13448,2024-07-25,2024-07-29,checked_out,880.00,2976,79
4909,2024-09-03,2024-09-07,checked_out,880.00,7832,79
16887,2024-12-03,2024-12-12,cancelled,1980.00,6215,79
17862,2024-03-20,2024-03-25,checked_in,1100.00,2966,79
1402,2024-03-12,2024-03-18,checked_out,2100.00,3430,80
1844,2024-08-18,2024-08-20,checked_out,700.00,1510,80
4571,2024-07-13,2024-07-15,checked_out,700.00,4950,80
19348,2024-07-20,2024-07-22,checked_out,700.00,6633,80
19916,2024-11-16,2024-11-20,checked_out,1400.00,59,80
7251,2024-11-01,2024-11-06,checked_in,400.00,6858,80
15945,2024-04-07,2024-04-11,checked_out,320.00,2537,80
1433,2024-07-23,2024-07-28,booked,1100.00,4759,80
13143,2024-05-15,2024-05-20,cancelled,1100.00,1036,80
14866,2024-01-05,2024-01-08,checked_out,660.00,3815,80
18910,2024-04-11,2024-04-21,cancelled,2200.00,6405,80
15240,2024-01-27,2024-02-02,checked_in,2100.00,1235,80
8296,2024-11-10,2024-11-18,checked_out,2800.00,3560,80
9654,2024-04-25,2024-05-02,checked_out,2450.00,1935,80
10982,2024-08-28,2024-09-02,checked_out,1750.00,5238,80
15278,2024-08-09,2024-08-11,booked,700.00,6703,80
993,2024-04-21,2024-04-25,checked_out,880.00,7856,80
3941,2024-09-17,2024-09-22,checked_out,1100.00,5893,80
4992,2024-07-22,2024-07-30,checked_out,1760.00,7362,80
8974,2024-02-27,2024-03-04,cancelled,1320.00,5896,80
11797,2024-04-08,2024-04-13,checked_out,1100.00,7464,80
16939,2024-11-01,2024-11-06,cancelled,1100.00,7373,80
11892,2024-01-16,2024-01-19,checked_in,360.00,4662,80
12925,2024-06-08,2024-06-11,checked_out,360.00,3688,80
13384,2024-06-07,2024-06-10,checked_out,360.00,6412,80
3808,2024-05-21,2024-05-26,checked_in,1100.00,6383,80
15103,2024-03-14,2024-03-17,booked,660.00,4002,80
15906,2024-03-28,2024-04-02,booked,1100.00,7837,80
15008,2024-07-10,2024-07-16,checked_out,480.00,5365,80
5313,2024-12-08,2024-12-12,cancelled,480.00,6195,80
14690,2024-05-21,2024-05-23,cancelled,240.00,7252,80
10571,2024-08-07,2024-08-10,checked_in,240.00,1387,80
3188,2024-05-14,2024-05-16,checked_in,160.00,5795,80
5391,2024-03-02,2024-03-07,checked_out,400.00,5023,80
9172,2024-11-20,2024-11-21,checked_in,80.00,1399,80
17056,2024-02-24,2024-02-29,cancelled,400.00,3687,80
2162,2024-08-03,2024-08-10,booked,1540.00,368,80
9728,2024-04-11,2024-04-20,checked_out,1980.00,1103,80
788,2024-06-15,2024-06-20,checked_in,1750.00,1641,80
5890,2024-06-10,2024-06-16,checked_out,2100.00,2634,80
9995,2024-03-24,2024-03-25,checked_out,350.00,7631,80
11018,2024-12-06,2024-12-11,checked_out,600.00,1296,80
15315,2024-03-12,2024-03-15,checked_out,360.00,829,80
19165,2024-10-20,2024-10-28,checked_out,960.00,3604,80
13952,2024-09-03,2024-09-04,checked_in,80.00,7812,80
17208,2024-06-25,2024-06-26,checked_out,80.00,5065,80
17410,2024-06-28,2024-07-01,checked_out,240.00,711,80
3293,2024-05-25,2024-05-28,checked_out,1050.00,6599,80
3890,2024-06-19,2024-06-21,checked_out,700.00,6129,80
6062,2024-05-19,2024-05-22,checked_out,1050.00,4188,80
6330,2024-01-10,2024-01-13,checked_out,1050.00,6078,80
17375,2024-04-24,2024-05-03,checked_in,3150.00,5480,80
6911,2024-06-23,2024-06-24,booked,350.00,6036,80
12524,2024-06-24,2024-07-02,checked_in,2800.00,3756,80
15559,2024-12-22,2024-12-24,checked_in,700.00,5573,80
16567,2024-07-27,2024-08-03,checked_out,2450.00,3047,80
5550,2024-03-20,2024-03-21,checked_in,350.00,5003,80
6038,2024-11-24,2024-12-03,checked_in,3150.00,6790,80
16436,2024-08-12,2024-08-13,checked_in,350.00,3580,80
8399,2024-11-16,2024-11-21,checked_out,600.00,1430,80
10723,2024-07-12,2024-07-14,cancelled,240.00,1560,80
1072,2024-04-08,2024-04-13,checked_out,1750.00,3566,80
4110,2024-07-15,2024-07-25,checked_in,3500.00,3642,80
5467,2024-10-22,2024-10-26,checked_out,1400.00,7221,80
16592,2024-10-10,2024-10-12,checked_out,700.00,3290,80
3706,2024-12-25,2025-01-03,cancelled,1980.00,2973,80
14398,2024-01-27,2024-02-01,checked_out,1100.00,5704,80
2961,2024-04-19,2024-04-25,booked,480.00,6651,80
4637,2024-05-24,2024-05-26,checked_out,160.00,4831,80
10207,2024-10-07,2024-10-15,checked_out,640.00,6802,80
19527,2024-08-02,2024-08-04,checked_out,160.00,6625,80
2601,2024-08-05,2024-08-14,cancelled,720.00,6097,80
2642,2024-02-09,2024-02-14,checked_out,400.00,4620,80
10508,2024-07-24,2024-07-31,checked_out,560.00,4570,80
13385,2024-06-14,2024-06-24,booked,800.00,6463,80
17114,2024-12-06,2024-12-12,cancelled,480.00,4040,80
17371,2024-04-20,2024-04-21,checked_in,80.00,7594,80
3524,2024-02-01,2024-02-08,checked_out,840.00,6073,80
6058,2024-07-09,2024-07-16,checked_in,840.00,4574,80
6308,2024-05-24,2024-05-26,checked_in,240.00,6700,80
14158,2024-08-01,2024-08-03,booked,240.00,4390,80
16463,2024-03-19,2024-03-20,checked_out,120.00,7662,80
7924,2024-02-14,2024-02-15,checked_out,80.00,4990,80
10871,2024-02-09,2024-02-12,checked_in,240.00,4264,80
14113,2024-03-02,2024-03-03,checked_out,80.00,4839,80
15836,2024-07-25,2024-07-29,checked_in,320.00,3610,80
19964,2024-12-17,2024-12-25,checked_out,640.00,5708,80
7410,2024-08-26,2024-09-05,checked_out,3500.00,4520,80
8376,2024-05-09,2024-05-18,cancelled,3150.00,4951,80
9910,2024-01-26,2024-01-27,checked_out,350.00,7708,80
12587,2024-04-14,2024-04-16,checked_out,700.00,3646,80
18121,2024-11-16,2024-11-21,checked_out,1750.00,7107,80
19346,2024-08-13,2024-08-18,checked_in,1750.00,2796,80
9118,2024-12-17,2024-12-18,checked_out,120.00,1797,80
12659,2024-07-11,2024-07-12,checked_out,120.00,3512,80
13126,2024-01-07,2024-01-17,checked_out,1200.00,2613,80
82,2024-08-23,2024-08-27,cancelled,480.00,1716,80
938,2024-12-06,2024-12-08,checked_out,240.00,3581,80
5482,2024-04-23,2024-04-26,checked_out,360.00,4778,80
10214,2024-07-28,2024-08-06,checked_out,1080.00,4354,81
12969,2024-08-18,2024-08-26,booked,960.00,7479,81
13432,2024-12-07,2024-12-10,checked_out,360.00,3564,81
19803,2024-07-18,2024-07-20,checked_out,240.00,6833,81
7594,2024-12-13,2024-12-20,checked_out,840.00,4601,81
9620,2024-03-14,2024-03-19,checked_in,600.00,1862,81
12554,2024-08-13,2024-08-17,cancelled,480.00,1470,81
13612,2024-12-11,2024-12-15,cancelled,480.00,1574,81
17479,2024-09-21,2024-09-25,checked_out,480.00,4136,81
521,2024-08-05,2024-08-08,checked_out,240.00,4723,81
1742,2024-09-16,2024-09-18,checked_out,160.00,204,81
5784,2024-02-04,2024-02-10,booked,480.00,4435,81
887,2024-08-09,2024-08-18,checked_out,3150.00,4349,81
10823,2024-12-27,2024-12-30,checked_out,1050.00,3404,81
15114,2024-01-06,2024-01-09,checked_out,1050.00,3491,81
501,2024-09-05,2024-09-15,cancelled,800.00,7335,81
7906,2024-12-14,2024-12-15,checked_out,80.00,372,81
9444,2024-05-15,2024-05-22,checked_out,560.00,5871,81
249,2024-12-24,2024-12-31,checked_out,2450.00,1089,81
3180,2024-08-11,2024-08-21,checked_in,3500.00,4337,81
3908,2024-05-22,2024-05-31,cancelled,3150.00,4685,81
8625,2024-01-02,2024-01-12,booked,3500.00,1943,81
17193,2024-05-22,2024-05-30,checked_out,2800.00,2525,81
17405,2024-10-16,2024-10-19,checked_out,1050.00,6143,81
4466,2024-06-01,2024-06-02,checked_out,120.00,5130,81
5823,2024-09-11,2024-09-20,checked_out,1080.00,1416,81
6300,2024-05-22,2024-05-31,checked_out,1080.00,7248,81
17840,2024-09-17,2024-09-27,checked_out,1200.00,3759,81
19810,2024-07-26,2024-07-29,checked_out,360.00,5055,81
2298,2024-01-12,2024-01-18,booked,720.00,5118,81
3166,2024-07-26,2024-08-02,booked,840.00,3346,81
889,2024-02-25,2024-03-03,checked_out,1540.00,4267,81
1140,2024-08-20,2024-08-28,checked_out,1760.00,7840,81
17471,2024-10-20,2024-10-25,checked_in,1100.00,1885,81
18697,2024-11-17,2024-11-26,checked_out,1980.00,4096,81
2963,2024-05-20,2024-05-22,checked_out,440.00,284,81
8538,2024-12-28,2024-12-29,checked_out,220.00,1615,81
10305,2024-04-11,2024-04-14,checked_in,660.00,4844,81
11276,2024-05-07,2024-05-13,checked_in,1320.00,7605,81
12012,2024-05-25,2024-06-01,checked_out,1540.00,4310,81
2391,2024-05-03,2024-05-05,booked,160.00,440,81
7590,2024-02-21,2024-02-29,checked_in,640.00,5739,81
11111,2024-08-07,2024-08-17,cancelled,800.00,4005,81
19798,2024-04-18,2024-04-21,cancelled,240.00,2785,81
3222,2024-03-23,2024-03-24,booked,80.00,2638,81
6070,2024-04-19,2024-04-22,cancelled,240.00,3740,81
14718,2024-12-06,2024-12-10,checked_out,320.00,6923,81
15119,2024-02-27,2024-02-28,checked_out,80.00,946,81
465,2024-12-07,2024-12-09,checked_in,700.00,2677,81
1403,2024-01-25,2024-01-31,cancelled,2100.00,2642,81
10936,2024-04-23,2024-05-02,booked,3150.00,1216,81
11548,2024-12-23,2024-12-26,checked_in,1050.00,3791,81
14787,2024-09-19,2024-09-20,checked_out,350.00,7358,81
17724,2024-11-01,2024-11-10,checked_out,3150.00,3878,81
13547,2024-07-25,2024-07-31,checked_out,2100.00,165,81
7095,2024-05-03,2024-05-13,checked_out,2200.00,4365,81
14758,2024-08-01,2024-08-04,checked_in,660.00,1744,81
16241,2024-07-16,2024-07-17,checked_out,220.00,4604,81
2330,2024-01-23,2024-01-30,cancelled,2450.00,7425,81
2421,2024-03-20,2024-03-27,checked_in,2450.00,5663,81
4500,2024-06-28,2024-07-03,cancelled,1750.00,2252,81
8003,2024-02-20,2024-02-26,cancelled,2100.00,2239,81
8331,2024-09-17,2024-09-21,cancelled,1400.00,4591,81
2321,2024-12-23,2024-12-28,checked_out,400.00,3015,81
3963,2024-01-27,2024-01-29,checked_in,160.00,531,81
9477,2024-12-20,2024-12-21,checked_out,80.00,1580,81
19211,2024-01-11,2024-01-20,checked_in,720.00,1792,81
262,2024-12-06,2024-12-15,checked_out,3150.00,5946,81
688,2024-04-26,2024-05-01,checked_out,1750.00,1166,81
1260,2024-07-01,2024-07-05,cancelled,1400.00,764,81
2061,2024-02-26,2024-03-04,checked_in,2450.00,5361,81
4146,2024-08-04,2024-08-14,checked_out,3500.00,532,81
14636,2024-03-18,2024-03-23,checked_out,1750.00,860,81
15592,2024-08-16,2024-08-24,checked_out,2800.00,7352,81
16473,2024-04-05,2024-04-12,checked_out,2450.00,7245,81
969,2024-07-26,2024-07-28,checked_out,160.00,7582,81
6323,2024-07-17,2024-07-21,checked_out,320.00,4979,81
14452,2024-03-14,2024-03-17,checked_out,240.00,1365,81
1694,2024-03-02,2024-03-04,booked,700.00,677,81
8162,2024-03-09,2024-03-11,checked_out,240.00,3174,81
7943,2024-12-22,2024-12-26,checked_in,480.00,685,81
12642,2024-08-03,2024-08-08,checked_out,600.00,3027,81
16172,2024-08-21,2024-08-30,checked_out,1080.00,1384,81
18791,2024-08-02,2024-08-03,booked,120.00,4346,81
1547,2024-10-10,2024-10-19,checked_in,720.00,7335,81
11791,2024-10-07,2024-10-11,checked_in,320.00,6491,81
14340,2024-06-06,2024-06-13,checked_out,560.00,2544,81
3832,2024-10-19,2024-10-22,checked_out,240.00,413,81
10704,2024-12-24,2025-01-02,checked_out,720.00,6864,81
15260,2024-08-03,2024-08-05,checked_out,160.00,7494,81
15343,2024-04-17,2024-04-26,booked,720.00,7123,81
5657,2024-08-02,2024-08-04,checked_out,440.00,2201,81
7068,2024-07-23,2024-07-30,checked_out,1540.00,2992,81
16670,2024-05-12,2024-05-14,checked_out,440.00,1431,81
18316,2024-10-28,2024-10-30,checked_in,440.00,202,81
11633,2024-09-18,2024-09-23,checked_out,1100.00,4067,81
12318,2024-03-06,2024-03-11,cancelled,1100.00,4874,81
12965,2024-02-19,2024-02-23,booked,880.00,341,81
14790,2024-12-14,2024-12-17,checked_out,660.00,1663,81
16721,2024-05-16,2024-05-20,checked_out,880.00,3385,81
17235,2024-10-24,2024-11-03,checked_out,2200.00,1998,81
18851,2024-12-16,2024-12-17,checked_in,220.00,3638,81
1822,2024-03-20,2024-03-24,checked_in,1400.00,3141,81
8386,2024-07-09,2024-07-16,booked,2450.00,2023,81
10816,2024-07-07,2024-07-08,checked_in,350.00,2294,81
16156,2024-06-23,2024-07-02,checked_out,3150.00,2598,81
19620,2024-10-14,2024-10-22,checked_out,2800.00,1972,81
801,2024-09-14,2024-09-19,booked,1100.00,2804,81
2794,2024-04-12,2024-04-22,checked_in,2200.00,1262,81
4567,2024-04-10,2024-04-13,checked_in,660.00,7618,81
5228,2024-12-11,2024-12-20,checked_out,1980.00,7327,81
13051,2024-12-12,2024-12-16,checked_out,880.00,6750,81
13315,2024-07-15,2024-07-17,cancelled,440.00,3361,81
13489,2024-04-09,2024-04-15,checked_in,1320.00,5173,81
2145,2024-06-20,2024-06-29,cancelled,3150.00,1782,81
13720,2024-02-01,2024-02-05,checked_out,1400.00,1122,81
17926,2024-10-11,2024-10-20,booked,3150.00,6180,81
1348,2024-05-13,2024-05-20,checked_in,2450.00,6244,82
1360,2024-08-13,2024-08-15,checked_out,700.00,3520,82
3763,2024-07-06,2024-07-09,checked_out,1050.00,7289,82
10773,2024-06-14,2024-06-22,checked_out,2800.00,5464,82
12177,2024-01-04,2024-01-13,checked_out,3150.00,6274,82
12696,2024-08-14,2024-08-20,checked_out,2100.00,906,82
16354,2024-12-07,2024-12-09,cancelled,700.00,2324,82
17217,2024-03-04,2024-03-11,checked_out,560.00,3138,82
3741,2024-12-08,2024-12-15,checked_out,840.00,7454,82
8304,2024-04-04,2024-04-09,checked_out,600.00,1997,82
9309,2024-03-20,2024-03-23,booked,360.00,1767,82
19324,2024-01-01,2024-01-07,checked_out,720.00,3022,82
3649,2024-08-08,2024-08-12,checked_in,880.00,6249,82
5504,2024-07-28,2024-07-30,cancelled,440.00,6281,82
8104,2024-01-03,2024-01-10,checked_out,1540.00,3540,82
9069,2024-01-21,2024-01-29,checked_out,1760.00,7792,82
12780,2024-07-17,2024-07-20,checked_out,660.00,7673,82
13951,2024-12-24,2025-01-03,checked_in,3500.00,1155,82
18244,2024-02-08,2024-02-13,cancelled,600.00,4990,82
19056,2024-12-16,2024-12-23,booked,840.00,6610,82
440,2024-02-26,2024-02-27,cancelled,350.00,6971,82
2859,2024-01-24,2024-01-26,checked_out,700.00,5146,82
7580,2024-09-23,2024-09-30,checked_out,2450.00,5581,82
15459,2024-08-22,2024-08-31,cancelled,3150.00,5694,82
19548,2024-06-05,2024-06-09,checked_out,1400.00,7871,82
710,2024-08-28,2024-08-30,booked,160.00,2521,82
1599,2024-02-11,2024-02-15,cancelled,320.00,5900,82
2348,2024-05-26,2024-05-28,checked_in,160.00,5689,82
5250,2024-06-02,2024-06-06,cancelled,320.00,7695,82
9636,2024-04-21,2024-04-27,booked,480.00,5111,82
18465,2024-05-18,2024-05-19,checked_out,80.00,3497,82
18792,2024-10-12,2024-10-22,checked_in,3500.00,198,82
1780,2024-11-10,2024-11-20,booked,2200.00,903,82
11204,2024-09-27,2024-10-03,checked_out,1320.00,1602,82
12013,2024-12-17,2024-12-24,checked_out,1540.00,7967,82
13552,2024-07-17,2024-07-27,cancelled,2200.00,2621,82
16840,2024-11-16,2024-11-23,booked,1540.00,4256,82
146,2024-01-14,2024-01-16,checked_out,240.00,4925,82
11192,2024-03-03,2024-03-13,checked_out,1200.00,6466,82
16789,2024-11-03,2024-11-08,checked_out,600.00,6009,82
16858,2024-01-03,2024-01-11,checked_out,960.00,1596,82
